recipe_id,name,author,description,category,cuisine_type,keywords,ingredients,cooking_time,prep_time,total_time,servings,calories,rating,review_count,difficulty_level,mood,occasion,instructions,image_urls
FOOD_02655,Korean Salad,Chef Lisa,A warming korean salad perfect for party. This warming dish is delicious and great for party.,Salad,Korean,"warming,party,korean,salad","rice, eggs, tomatoes, herbs",83,62,145,8,707,3.5,4800,Hard,warming,party,1. Prepare ingredients. 2. Cook according to Korean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2655.jpg
FOOD_02656,Chinese Vegetable Grill,Chef Lisa,A refreshing chinese main course perfect for movie_night. This refreshing dish is satisfying and great for movie_night.,Main Course,Chinese,"refreshing,movie_night,chinese,main course","pasta, vegetables, chicken, onions, fish, mushrooms, bread, spices",151,22,173,7,184,3.7,4862,Hard,refreshing,movie_night,1. Prepare ingredients. 2. Cook according to Chinese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2656.jpg
FOOD_02657,Brazilian Berry Mousse,Chef David,A hearty brazilian dessert perfect for picnic. This hearty dish is flavorful and great for picnic.,Dessert,Brazilian,"hearty,picnic,brazilian,dessert","vegetables, chicken, herbs, pasta, beef, fish, rice, onions, spices, bread, spinach",84,21,105,5,798,3.4,1907,Easy,hearty,picnic,1. Prepare ingredients. 2. Cook according to Brazilian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2657.jpg
FOOD_02658,Moroccan Snack,Chef Maria,A energizing moroccan snack perfect for date_night. This energizing dish is flavorful and great for date_night.,Snack,Moroccan,"energizing,date_night,moroccan,snack","garlic, herbs, chicken, spinach, pasta, eggs, carrots, potatoes, beans, mushrooms, onions, bread, beef",63,117,180,8,616,3.2,3920,Easy,energizing,date_night,1. Prepare ingredients. 2. Cook according to Moroccan tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2658.jpg
FOOD_02659,Japanese Vanilla Pudding,Chef David,A refreshing japanese dessert perfect for hangover. This refreshing dish is satisfying and great for hangover.,Dessert,Japanese,"refreshing,hangover,japanese,dessert","fish, rice, tomatoes, vegetables, herbs, onions, pasta, carrots, mushrooms, garlic",147,80,227,12,239,4.3,2668,Medium,refreshing,hangover,1. Prepare ingredients. 2. Cook according to Japanese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2659.jpg
FOOD_02660,Korean Appetizer,Chef Sarah,A energizing korean appetizer perfect for sunny_day. This energizing dish is nutritious and great for sunny_day.,Appetizer,Korean,"energizing,sunny_day,korean,appetizer","beef, cheese, chicken, tomatoes, lentils",131,64,195,12,508,4.9,4036,Medium,energizing,sunny_day,1. Prepare ingredients. 2. Cook according to Korean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2660.jpg
FOOD_02661,Chinese Salad,Chef David,A warming chinese salad perfect for hangover. This warming dish is satisfying and great for hangover.,Salad,Chinese,"warming,hangover,chinese,salad","carrots, garlic, spinach, lentils, vegetables, rice, herbs",75,103,178,5,128,4.0,3587,Hard,warming,hangover,1. Prepare ingredients. 2. Cook according to Chinese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2661.jpg
FOOD_02662,Korean Dinner,Chef Michael,A celebratory korean dinner perfect for study_session. This celebratory dish is nutritious and great for study_session.,Dinner,Korean,"celebratory,study_session,korean,dinner","herbs, mushrooms, fish, spinach, beef, cheese, pasta, lentils, chicken, eggs, vegetables, garlic",76,85,161,9,675,3.6,4677,Medium,celebratory,study_session,1. Prepare ingredients. 2. Cook according to Korean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2662.jpg
FOOD_02663,Chinese Dinner,Chef Michael,A refreshing chinese dinner perfect for study_session. This refreshing dish is nutritious and great for study_session.,Dinner,Chinese,"refreshing,study_session,chinese,dinner","lentils, eggs, chicken, potatoes, rice, spinach, pasta, herbs, tomatoes, cheese, beans, onions, beef, spices, garlic",136,115,251,4,376,3.8,3984,Easy,refreshing,study_session,1. Prepare ingredients. 2. Cook according to Chinese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2663.jpg
FOOD_02664,Turkish Snack,Chef John,A light turkish snack perfect for picnic. This light dish is flavorful and great for picnic.,Snack,Turkish,"light,picnic,turkish,snack","tomatoes, chicken, pasta, beans",43,22,65,10,656,4.2,703,Hard,light,picnic,1. Prepare ingredients. 2. Cook according to Turkish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2664.jpg
FOOD_02665,Japanese Beverage,Chef Lisa,A satisfying japanese beverage perfect for picnic. This satisfying dish is delicious and great for picnic.,Beverage,Japanese,"satisfying,picnic,japanese,beverage","beef, cheese, herbs",165,26,191,8,285,4.3,1783,Hard,satisfying,picnic,1. Prepare ingredients. 2. Cook according to Japanese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2665.jpg
FOOD_02666,Mexican Beverage,Chef John,A hearty mexican beverage perfect for summer_day. This hearty dish is flavorful and great for summer_day.,Beverage,Mexican,"hearty,summer_day,mexican,beverage","chicken, potatoes, mushrooms, spinach, tomatoes, herbs, beef, bread, garlic, beans, vegetables, eggs, pasta, onions",24,51,75,5,694,4.0,1704,Hard,hearty,summer_day,1. Prepare ingredients. 2. Cook according to Mexican tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2666.jpg
FOOD_02667,Peruvian Snack,Chef Sarah,A warming peruvian snack perfect for family_dinner. This warming dish is satisfying and great for family_dinner.,Snack,Peruvian,"warming,family_dinner,peruvian,snack","bread, onions, herbs, vegetables, potatoes, lentils, beef",93,73,166,12,488,3.8,1798,Medium,warming,family_dinner,1. Prepare ingredients. 2. Cook according to Peruvian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2667.jpg
FOOD_02668,Mexican Mushroom Soup,Chef John,A comforting mexican soup perfect for date_night. This comforting dish is delicious and great for date_night.,Soup,Mexican,"comforting,date_night,mexican,soup","vegetables, fish, onions, bread, beef, eggs, chicken, beans, herbs",175,28,203,12,584,3.4,3293,Medium,comforting,date_night,1. Prepare ingredients. 2. Cook according to Mexican tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2668.jpg
FOOD_02669,American Side Dish,Chef David,A indulgent american side dish perfect for winter_day. This indulgent dish is delicious and great for winter_day.,Side Dish,American,"indulgent,winter_day,american,side dish","cheese, spinach, mushrooms, potatoes, bread, beef",149,30,179,5,310,4.7,3813,Medium,indulgent,winter_day,1. Prepare ingredients. 2. Cook according to American tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2669.jpg
FOOD_02670,Korean Chicken Curry,Chef Michael,A cooling korean main course perfect for study_session. This cooling dish is nutritious and great for study_session.,Main Course,Korean,"cooling,study_session,korean,main course","fish, bread, potatoes, beans, chicken, spinach, onions, eggs, rice, spices",63,63,126,11,565,4.3,3235,Hard,cooling,study_session,1. Prepare ingredients. 2. Cook according to Korean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2670.jpg
FOOD_02671,Indian Salad,Chef John,A satisfying indian salad perfect for sunny_day. This satisfying dish is flavorful and great for sunny_day.,Salad,Indian,"satisfying,sunny_day,indian,salad","beans, rice, carrots, fish, eggs, spices, garlic, potatoes",130,61,191,12,257,3.0,1607,Hard,satisfying,sunny_day,1. Prepare ingredients. 2. Cook according to Indian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2671.jpg
FOOD_02672,Spanish Beverage,Chef David,A healthy spanish beverage perfect for party. This healthy dish is flavorful and great for party.,Beverage,Spanish,"healthy,party,spanish,beverage","rice, lentils, beef, vegetables, eggs, herbs, potatoes, fish, garlic, pasta",20,79,99,3,168,4.8,2692,Hard,healthy,party,1. Prepare ingredients. 2. Cook according to Spanish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2672.jpg
FOOD_02673,Thai Vegetable Soup,Chef John,A satisfying thai soup perfect for study_session. This satisfying dish is satisfying and great for study_session.,Soup,Thai,"satisfying,study_session,thai,soup","beef, beans, mushrooms, pasta, spinach",76,27,103,9,431,3.5,1709,Easy,satisfying,study_session,1. Prepare ingredients. 2. Cook according to Thai tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2673.jpg
FOOD_02674,Spanish Sauce,Chef David,A celebratory spanish sauce perfect for summer_day. This celebratory dish is delicious and great for summer_day.,Sauce,Spanish,"celebratory,summer_day,spanish,sauce","spices, rice, vegetables, bread, eggs, beans, garlic, pasta, onions",17,37,54,2,690,4.2,1158,Hard,celebratory,summer_day,1. Prepare ingredients. 2. Cook according to Spanish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2674.jpg
FOOD_02675,Korean Snack,Chef Michael,A hearty korean snack perfect for hangover. This hearty dish is delicious and great for hangover.,Snack,Korean,"hearty,hangover,korean,snack","carrots, mushrooms, rice, garlic, spices, onions, fish",34,94,128,9,492,3.2,1152,Hard,hearty,hangover,1. Prepare ingredients. 2. Cook according to Korean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2675.jpg
FOOD_02676,Mediterranean Lunch,Chef Maria,A healthy mediterranean lunch perfect for rainy_day. This healthy dish is flavorful and great for rainy_day.,Lunch,Mediterranean,"healthy,rainy_day,mediterranean,lunch","vegetables, bread, lentils, carrots, chicken",100,105,205,5,195,3.9,4096,Medium,healthy,rainy_day,1. Prepare ingredients. 2. Cook according to Mediterranean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2676.jpg
FOOD_02677,Peruvian Mushroom Soup,Chef David,A healthy peruvian soup perfect for party. This healthy dish is satisfying and great for party.,Soup,Peruvian,"healthy,party,peruvian,soup","rice, bread, carrots, lentils, vegetables, pasta, beef, garlic, spices, fish, eggs",30,19,49,11,282,4.0,216,Medium,healthy,party,1. Prepare ingredients. 2. Cook according to Peruvian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2677.jpg
FOOD_02678,American Appetizer,Chef Michael,A warming american appetizer perfect for summer_day. This warming dish is satisfying and great for summer_day.,Appetizer,American,"warming,summer_day,american,appetizer","bread, vegetables, pasta, tomatoes, cheese, mushrooms, fish, chicken, spices, lentils, onions, spinach, eggs, beans",105,87,192,9,413,3.9,4465,Hard,warming,summer_day,1. Prepare ingredients. 2. Cook according to American tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2678.jpg
FOOD_02679,Mediterranean Mushroom Soup,Chef David,A energizing mediterranean soup perfect for date_night. This energizing dish is satisfying and great for date_night.,Soup,Mediterranean,"energizing,date_night,mediterranean,soup","beans, beef, spices, vegetables, bread, onions, tomatoes, lentils, spinach, cheese, rice, fish, herbs, garlic",93,31,124,2,602,3.4,2484,Hard,energizing,date_night,1. Prepare ingredients. 2. Cook according to Mediterranean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2679.jpg
FOOD_02680,Turkish Citrus Mousse,Chef Sarah,A hearty turkish dessert perfect for summer_day. This hearty dish is satisfying and great for summer_day.,Dessert,Turkish,"hearty,summer_day,turkish,dessert","beans, garlic, spinach, mushrooms, onions, bread, eggs, pasta",64,22,86,12,242,3.3,571,Hard,hearty,summer_day,1. Prepare ingredients. 2. Cook according to Turkish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2680.jpg
FOOD_02681,Moroccan Lunch,Chef Sarah,A comforting moroccan lunch perfect for rainy_day. This comforting dish is delicious and great for rainy_day.,Lunch,Moroccan,"comforting,rainy_day,moroccan,lunch","spices, garlic, herbs, fish, bread, spinach, eggs, carrots, pasta, potatoes, chicken, cheese",147,46,193,6,419,3.8,118,Easy,comforting,rainy_day,1. Prepare ingredients. 2. Cook according to Moroccan tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2681.jpg
FOOD_02682,Indian Dinner,Chef Michael,A healthy indian dinner perfect for winter_day. This healthy dish is flavorful and great for winter_day.,Dinner,Indian,"healthy,winter_day,indian,dinner","tomatoes, lentils, chicken, mushrooms, spinach, beans, cheese, garlic, onions, eggs, fish, rice, pasta, potatoes, spices",74,89,163,11,418,3.5,4369,Easy,healthy,winter_day,1. Prepare ingredients. 2. Cook according to Indian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2682.jpg
FOOD_02683,Mediterranean Breakfast,Chef John,A warming mediterranean breakfast perfect for party. This warming dish is flavorful and great for party.,Breakfast,Mediterranean,"warming,party,mediterranean,breakfast","carrots, mushrooms, beans, beef, spices, eggs, pasta, bread, garlic, fish",76,56,132,5,162,3.2,4433,Medium,warming,party,1. Prepare ingredients. 2. Cook according to Mediterranean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2683.jpg
FOOD_02684,Japanese Lunch,Chef Lisa,A hearty japanese lunch perfect for picnic. This hearty dish is nutritious and great for picnic.,Lunch,Japanese,"hearty,picnic,japanese,lunch","fish, garlic, chicken, tomatoes, carrots, cheese",53,38,91,6,174,4.5,2872,Medium,hearty,picnic,1. Prepare ingredients. 2. Cook according to Japanese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2684.jpg
FOOD_02685,Indian Vegetable Soup,Chef John,A energizing indian soup perfect for rainy_day. This energizing dish is flavorful and great for rainy_day.,Soup,Indian,"energizing,rainy_day,indian,soup","rice, chicken, mushrooms, spices, fish, bread, lentils, potatoes",29,84,113,4,361,4.4,4986,Easy,energizing,rainy_day,1. Prepare ingredients. 2. Cook according to Indian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2685.jpg
FOOD_02686,Turkish Beverage,Chef David,A refreshing turkish beverage perfect for party. This refreshing dish is nutritious and great for party.,Beverage,Turkish,"refreshing,party,turkish,beverage","spices, carrots, lentils, rice, spinach",103,61,164,2,777,4.5,2821,Easy,refreshing,party,1. Prepare ingredients. 2. Cook according to Turkish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2686.jpg
FOOD_02687,Turkish Tomato Soup,Chef David,A healthy turkish soup perfect for party. This healthy dish is delicious and great for party.,Soup,Turkish,"healthy,party,turkish,soup","fish, eggs, garlic",23,98,121,10,499,4.9,1494,Easy,healthy,party,1. Prepare ingredients. 2. Cook according to Turkish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2687.jpg
FOOD_02688,Spanish Salad,Chef David,A refreshing spanish salad perfect for workout. This refreshing dish is nutritious and great for workout.,Salad,Spanish,"refreshing,workout,spanish,salad","lentils, vegetables, mushrooms, garlic, rice, beans, herbs, bread, fish, spices, eggs, cheese, beef",98,48,146,5,779,4.3,4432,Medium,refreshing,workout,1. Prepare ingredients. 2. Cook according to Spanish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2688.jpg
FOOD_02689,American Appetizer,Chef Maria,A light american appetizer perfect for winter_day. This light dish is delicious and great for winter_day.,Appetizer,American,"light,winter_day,american,appetizer","spinach, rice, pasta, fish, garlic, bread, vegetables, tomatoes, potatoes, chicken, spices, carrots, herbs, beans",53,94,147,11,556,3.5,784,Easy,light,winter_day,1. Prepare ingredients. 2. Cook according to American tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_2689.jpg
